Schedule,MinPct,SL,Step,Buffer,FinalBal,NetProfit,MaxDD_D,MaxDD_Pct,Calmar,CAGR,Trades,SuperDumps,LossStreak,Survived
S3_Heavy_Snowball,0.8,15.0,5.0,1.0,16925.45499999996,14925.454999999962,4320.980000000003,98.70524435428952,3.454182847409604,27.82340605977187,159,32,23,False
S3_Heavy_Snowball,0.8,15.0,5.0,2.0,8800.200000000004,6800.200000000004,3615.6200000000013,92.04383742983309,1.8807839319397508,18.566284944545373,159,28,22,False
S3_Heavy_Snowball,0.8,15.0,7.5,1.0,29695.409999999923,27695.409999999923,4071.0449999999983,61.72113960137157,6.803022319822045,36.35575934361916,159,28,25,False
S3_Heavy_Snowball,0.8,15.0,7.5,2.0,26197.724999999933,24197.724999999933,3625.0,53.02132665498331,6.6752344827586025,34.40568953655192,159,26,25,False
S3_Heavy_Snowball,0.8,15.0,10.0,1.0,17942.78999999993,15942.789999999932,5109.56499999999,74.23201093715231,3.1201853778159125,28.68387657805833,159,21,25,False
S3_Heavy_Snowball,0.8,15.0,10.0,2.0,13990.464999999942,11990.464999999942,4625.934999999992,72.43614185218958,2.5920089668358854,25.05575882844775,159,19,17,False
S3_Heavy_Snowball,0.8,20.0,5.0,1.0,17010.484999999968,15010.484999999968,5391.020000000001,109.62415586052883,2.784349714896247,27.897053798476644,159,35,23,False
S3_Heavy_Snowball,0.8,20.0,5.0,2.0,9005.230000000009,7005.230000000009,4691.020000000002,105.92605304634854,1.4933276771363169,18.880575309126012,159,31,22,False
S3_Heavy_Snowball,0.8,20.0,7.5,1.0,29325.669999999933,27325.669999999933,5200.429999999988,54.272690037148216,5.254502031562774,36.159528843968914,159,32,25,False
S3_Heavy_Snowball,0.8,20.0,7.5,2.0,25972.984999999935,23972.984999999935,4679.384999999991,53.52490064278344,5.12310592097038,34.27265338022083,159,30,25,False
S3_Heavy_Snowball,0.8,20.0,10.0,1.0,17097.039999999935,15097.039999999935,6454.294999999987,70.30929575608805,2.339068790627011,27.971688509623704,159,23,25,False
S3_Heavy_Snowball,0.8,20.0,10.0,2.0,13259.714999999946,11259.714999999946,6015.66499999999,88.26829126930139,1.8717323853638732,24.287018353822276,159,21,17,False
S3_Heavy_Snowball,0.8,25.0,5.0,1.0,16684.924999999967,14684.924999999967,6239.860000000002,114.68201675791782,2.3534061661639782,27.61328616533829,159,36,23,False
S3_Heavy_Snowball,0.8,25.0,5.0,2.0,8759.67000000001,6759.670000000009,5514.8600000000015,110.14607957881748,1.2257192385663476,18.503390422555533,159,32,22,False
S3_Heavy_Snowball,0.8,25.0,7.5,1.0,28643.679999999928,26643.679999999928,6286.329999999987,47.22982610554321,4.238352106873164,35.791763143324395,159,33,25,False
S3_Heavy_Snowball,0.8,25.0,7.5,2.0,25345.994999999937,23345.994999999937,5755.284999999993,61.94236470353345,4.056444641751011,33.896042597216706,159,31,25,False
S3_Heavy_Snowball,0.8,25.0,10.0,1.0,16140.049999999937,14140.049999999937,7627.694999999987,65.15182057420962,1.8537775828739824,27.127203011450195,159,24,25,False
S3_Heavy_Snowball,0.8,25.0,10.0,2.0,12357.724999999944,10357.724999999944,7179.064999999991,99.34201559097853,1.4427679649090732,23.28465566971767,159,22,17,False
S3_Heavy_Snowball,1.0,15.0,5.0,1.0,17362.329999999954,15362.329999999954,3893.380000000003,90.08418682835345,3.945756643327891,28.19837787236723,145,31,22,False
S3_Heavy_Snowball,1.0,15.0,5.0,2.0,9175.02,7175.02,3213.0200000000013,83.55554862080872,2.2331077926685787,19.136088207307612,145,27,21,False
S3_Heavy_Snowball,1.0,15.0,7.5,1.0,24261.28999999995,22261.28999999995,3818.444999999996,59.16547638841874,5.8299360079823,33.224578709477946,145,25,24,False
S3_Heavy_Snowball,1.0,15.0,7.5,2.0,20908.604999999956,18908.604999999956,3372.4000000000005,51.23318229070023,5.6068689953742,30.966539381624525,145,24,24,False
S3_Heavy_Snowball,1.0,15.0,10.0,1.0,18338.94499999993,16338.94499999993,4631.964999999987,78.17771522663931,3.527432741827707,29.007302203137854,145,20,24,False
S3_Heavy_Snowball,1.0,15.0,10.0,2.0,14386.619999999937,12386.619999999937,4093.3349999999914,74.78879023351682,3.0260459991669295,25.457769085673654,145,18,16,False
S3_Heavy_Snowball,1.0,20.0,5.0,1.0,17547.35999999996,15547.35999999996,4863.420000000002,100.02910321976204,3.1967956705363623,28.354677559379503,145,34,22,False
S3_Heavy_Snowball,1.0,20.0,5.0,2.0,9480.050000000007,7480.050000000007,4188.420000000002,96.37857241474495,1.7858882347042568,19.584787117046275,145,30,21,False
S3_Heavy_Snowball,1.0,20.0,7.5,1.0,23991.549999999952,21991.549999999952,4780.329999999985,51.84311164442702,4.6004250752563145,33.05348144360802,145,29,24,False
S3_Heavy_Snowball,1.0,20.0,7.5,2.0,20783.864999999958,18783.864999999958,4322.129999999997,48.91016337789094,4.345974091478038,30.876491985060305,145,28,24,False
S3_Heavy_Snowball,1.0,20.0,10.0,1.0,17589.984999999935,15589.984999999935,5876.694999999985,74.37972705199401,2.6528490929000017,28.3904771996917,145,22,24,False
S3_Heavy_Snowball,1.0,20.0,10.0,2.0,13752.659999999942,11752.659999999942,5383.06499999999,78.98210709333794,2.1832654816540327,24.80957311309293,145,20,16,False
S3_Heavy_Snowball,1.0,25.0,5.0,1.0,17321.79999999996,15321.79999999996,5612.260000000002,104.21472586873288,2.7300588354780344,28.16394439068659,145,35,22,False
S3_Heavy_Snowball,1.0,25.0,5.0,2.0,9334.490000000005,7334.490000000005,4912.260000000002,99.75995515913604,1.4930988994882197,19.372287753543315,145,31,21,False
S3_Heavy_Snowball,1.0,25.0,7.5,1.0,23409.559999999947,21409.559999999947,5766.229999999989,42.92101352374831,3.712921614295647,32.67844538062026,145,30,24,False
S3_Heavy_Snowball,1.0,25.0,7.5,2.0,20256.87499999996,18256.87499999996,5135.184999999989,54.71236556132483,3.5552516608457148,30.490709432824325,145,29,24,False
S3_Heavy_Snowball,1.0,25.0,10.0,1.0,16732.99499999993,14732.99499999993,6950.094999999988,66.60513442071303,2.1198264196388616,27.655492092963808,145,23,24,False
S3_Heavy_Snowball,1.0,25.0,10.0,2.0,12950.66999999994,10950.66999999994,6446.464999999991,89.2002308024397,1.6987092926123006,23.950571496427877,145,21,16,False
S3_Heavy_Snowball,1.5,15.0,5.0,1.0,15018.389999999941,13018.389999999941,2751.980000000003,74.07363543501744,4.730554001119168,26.079047020836434,101,23,17,False
S3_Heavy_Snowball,1.5,15.0,5.0,2.0,7502.834999999985,5502.834999999985,2121.980000000003,56.507710312288886,2.5932548845889105,16.412461214292605,101,22,17,False
S3_Heavy_Snowball,1.5,15.0,7.5,1.0,23270.169999999936,21270.169999999936,2719.704999999998,46.46002980074446,7.820763648998678,32.58739817181435,101,20,19,False
S3_Heavy_Snowball,1.5,15.0,7.5,2.0,19642.48499999994,17642.48499999994,2353.6600000000017,40.63923974639842,7.4957661684355115,30.029567767601705,101,19,19,False
S3_Heavy_Snowball,1.5,15.0,10.0,1.0,19883.339999999942,17883.339999999942,2688.569999999998,61.25366225362551,6.651617774504646,30.211846997915327,101,16,19,False
S3_Heavy_Snowball,1.5,15.0,10.0,2.0,16070.379999999943,14070.379999999943,2269.9400000000023,58.60502263568158,6.198569125175084,27.064006772611027,101,14,12,False
S3_Heavy_Snowball,1.5,20.0,5.0,1.0,15603.199999999946,13603.199999999946,3371.980000000003,78.32697058423842,4.034187628633602,26.633860925136,101,26,17,False
S3_Heavy_Snowball,1.5,20.0,5.0,2.0,8207.644999999988,6207.644999999988,2761.980000000003,61.03074650512463,2.2475343775117778,17.62007300507289,101,25,17,False
S3_Heavy_Snowball,1.5,20.0,7.5,1.0,23549.899999999932,21549.899999999932,3369.704999999998,39.27557027877673,6.3951888963573795,32.769629662368914,101,24,19,False
S3_Heavy_Snowball,1.5,20.0,7.5,2.0,20067.21499999995,18067.21499999995,3003.6600000000026,35.201113812434414,6.015066618725133,30.349692930063643,101,23,19,False
S3_Heavy_Snowball,1.5,20.0,10.0,1.0,19683.849999999944,17683.849999999944,3445.7249999999894,57.38257358124592,5.132112980577381,30.061013019937867,101,18,19,False
S3_Heavy_Snowball,1.5,20.0,10.0,2.0,15985.889999999948,13985.889999999948,3037.094999999994,52.900260381648515,4.605022233417123,26.987041457168992,101,16,12,False
S3_Heavy_Snowball,1.5,25.0,5.0,1.0,15601.759999999944,13601.759999999944,3770.8200000000033,80.18917979204244,3.607109329005344,26.63251755048246,101,27,17,False
S3_Heavy_Snowball,1.5,25.0,5.0,2.0,8286.204999999987,6286.204999999987,3135.8200000000033,62.99414116841139,2.0046447181279476,17.748931392632315,101,26,17,False
S3_Heavy_Snowball,1.5,25.0,7.5,1.0,23342.029999999937,21342.029999999937,3755.6049999999996,28.387863138874426,5.682714236454563,32.63439601276665,101,25,19,False
S3_Heavy_Snowball,1.5,25.0,7.5,2.0,19914.344999999947,17914.344999999947,3379.5600000000013,37.526128748035305,5.300792114949857,30.23516944660354,101,24,19,False
S3_Heavy_Snowball,1.5,25.0,10.0,1.0,19200.97999999994,17200.97999999994,4069.124999999991,49.43665472741415,4.227193807022389,29.690238018780434,101,19,19,False
S3_Heavy_Snowball,1.5,25.0,10.0,2.0,15558.019999999946,13558.019999999946,3650.4949999999953,50.854306148775244,3.7140223449148575,26.591660162905217,101,17,12,False
S4_Ruthless_Alpha,0.5,15.0,5.0,1.0,22519.299999999927,20519.299999999927,6431.100000000004,144.4045509966253,3.1906361275675876,32.08847616772195,190,15,55,False
S4_Ruthless_Alpha,0.5,15.0,5.0,2.0,11417.589999999986,9417.589999999986,5431.100000000004,154.29436698144286,1.734011526210156,22.168469159105086,190,31,29,False
S4_Ruthless_Alpha,0.5,15.0,7.5,1.0,41996.45999999989,39996.45999999989,5983.809999999985,107.47065370319866,6.6841126305815175,41.8975907265986,190,17,38,False
S4_Ruthless_Alpha,0.5,15.0,7.5,2.0,36404.63999999988,34404.63999999988,5041.27999999999,96.02768658120954,6.824584232575845,39.58609397696327,190,29,27,False
S4_Ruthless_Alpha,0.5,15.0,10.0,1.0,24466.229999999894,22466.229999999894,7778.179999999986,108.9096271698367,2.8883659159340533,33.35345114962098,190,16,35,False
S4_Ruthless_Alpha,0.5,15.0,10.0,2.0,19667.4799999999,17667.4799999999,6803.339999999989,104.73786747988187,2.5968832955577597,30.04857571167332,190,24,19,False
S4_Ruthless_Alpha,0.5,20.0,5.0,1.0,22312.909999999927,20312.909999999927,7591.140000000003,150.40359170863735,2.6758708178218185,31.948759745571607,190,16,54,False
S4_Ruthless_Alpha,0.5,20.0,5.0,2.0,11361.199999999986,9361.199999999986,6651.140000000003,161.6862074917163,1.4074579696112217,22.098963745044276,190,34,29,False
S4_Ruthless_Alpha,0.5,20.0,7.5,1.0,41075.62999999989,39075.62999999989,7382.159999999987,105.30774238256286,5.293251568646569,41.53645152449768,190,18,38,False
S4_Ruthless_Alpha,0.5,20.0,7.5,2.0,35673.80999999989,33673.80999999989,6469.629999999988,91.36446331109813,5.204905071851087,39.26110199715804,190,33,27,False
S4_Ruthless_Alpha,0.5,20.0,10.0,1.0,23032.999999999898,21032.999999999898,9381.529999999984,111.26792292256818,2.2419584012415816,32.43136743797375,190,16,35,False
S4_Ruthless_Alpha,0.5,20.0,10.0,2.0,18384.249999999898,16384.249999999898,8376.68999999999,104.59310741864046,1.9559336683105044,29.043894739967957,190,26,19,False
S4_Ruthless_Alpha,0.5,25.0,5.0,1.0,22025.029999999922,20025.029999999922,8454.980000000003,150.36047475254048,2.3684302032648112,31.751955682431298,190,16,54,False
S4_Ruthless_Alpha,0.5,25.0,5.0,2.0,11203.319999999985,9203.319999999985,7454.980000000003,156.6313763638311,1.2345197438490756,21.902726429689178,190,35,29,False
S4_Ruthless_Alpha,0.5,25.0,7.5,1.0,40306.31999999988,38306.31999999988,8595.559999999985,98.19575397408761,4.456524065913094,41.22920041985883,190,18,38,False
S4_Ruthless_Alpha,0.5,25.0,7.5,2.0,34984.49999999988,32984.49999999988,7663.02999999999,81.77286129524734,4.304367854490969,38.94912773137988,190,34,27,False
S4_Ruthless_Alpha,0.5,25.0,10.0,1.0,21888.689999999886,19888.689999999886,10744.929999999986,109.41816467604222,1.850983673230064,31.6579536390037,190,16,35,False
S4_Ruthless_Alpha,0.5,25.0,10.0,2.0,17319.9399999999,15319.9399999999,9720.089999999991,100.2402933581416,1.5761109207836466,28.162362461006076,190,27,19,False
S4_Ruthless_Alpha,0.8,15.0,5.0,1.0,23722.969999999943,21722.969999999943,5731.100000000003,117.76466453748118,3.7903665962904034,32.881419936789726,159,14,50,False
S4_Ruthless_Alpha,0.8,15.0,5.0,2.0,12857.93,10857.93,4781.100000000004,113.02035316644165,2.2710108552425154,23.848222302912237,159,28,25,False
S4_Ruthless_Alpha,0.8,15.0,7.5,1.0,41876.589999999895,39876.589999999895,5093.809999999985,90.38535613889842,7.828440793826235,41.850978184550705,159,14,35,False
S4_Ruthless_Alpha,0.8,15.0,7.5,2.0,37323.82999999989,35323.82999999989,4295.940000000002,80.18607184372863,8.222607857651614,39.98674660991557,159,25,25,False
S4_Ruthless_Alpha,0.8,15.0,10.0,1.0,24817.4099999999,22817.4099999999,6838.179999999986,91.23471571543564,3.3367665080474556,33.57207881266619,159,12,32,False
S4_Ruthless_Alpha,0.8,15.0,10.0,2.0,19928.65999999991,17928.65999999991,5873.33999999999,87.09756604951086,3.05254931606206,30.24592657228704,159,19,17,False
S4_Ruthless_Alpha,0.8,20.0,5.0,1.0,23733.509999999947,21733.509999999947,6741.140000000002,121.9502223315685,3.2240110723112028,32.88820464517925,159,15,49,False
S4_Ruthless_Alpha,0.8,20.0,5.0,2.0,13018.470000000005,11018.470000000005,5851.140000000002,119.63368555351946,1.8831321759520367,24.024986879912525,159,31,25,False
S4_Ruthless_Alpha,0.8,20.0,7.5,1.0,41223.1399999999,39223.1399999999,6308.5399999999845,86.89158068138016,6.217467116004653,41.59478221348101,159,15,35,False
S4_Ruthless_Alpha,0.8,20.0,7.5,2.0,36860.3799999999,34860.3799999999,5406.009999999986,74.28200980352277,6.448449040974766,39.78584523944642,159,29,25,False
S4_Ruthless_Alpha,0.8,20.0,10.0,1.0,23634.58999999991,21634.58999999991,8257.909999999982,92.89257301622366,2.619862652898852,32.82442358875974,159,12,32,False
S4_Ruthless_Alpha,0.8,20.0,10.0,2.0,18895.839999999916,16895.839999999916,7263.069999999989,86.25462866652768,2.3262669917817043,29.451655864111935,159,21,17,False
S4_Ruthless_Alpha,0.8,25.0,5.0,1.0,23277.94999999995,21277.94999999995,7634.980000000003,127.97357049711162,2.7869031745990087,32.592492639250395,159,15,49,False
S4_Ruthless_Alpha,0.8,25.0,5.0,2.0,12662.910000000003,10662.910000000003,6714.980000000003,124.37082805473393,1.5879287801303947,23.630846224600056,159,32,25,False
S4_Ruthless_Alpha,0.8,25.0,7.5,1.0,40406.14999999989,38406.14999999989,7431.939999999986,79.31066982469626,5.167715293718728,41.2693626335102,159,15,35,False
S4_Ruthless_Alpha,0.8,25.0,7.5,2.0,36113.3899999999,34113.3899999999,6519.409999999987,64.32403651527805,5.232588531784312,39.45727652721147,159,30,25,False
S4_Ruthless_Alpha,0.8,25.0,10.0,1.0,22492.599999999904,20492.599999999904,9481.309999999983,90.38951720225077,2.161367996616495,32.070465491059785,159,12,32,False
S4_Ruthless_Alpha,0.8,25.0,10.0,2.0,17823.84999999991,15823.849999999911,8476.46999999999,91.25542458441565,1.866797145509856,28.58553882573911,159,22,17,False
S4_Ruthless_Alpha,1.0,15.0,5.0,1.0,24325.42999999993,22325.42999999993,5258.500000000004,112.81847074773508,4.245589046305965,33.26501512262718,145,13,46,False
S4_Ruthless_Alpha,1.0,15.0,5.0,2.0,13397.649999999994,11397.649999999994,4338.500000000004,103.86765540548075,2.6270946179555112,24.43494825796577,145,27,24,False
S4_Ruthless_Alpha,1.0,15.0,7.5,1.0,34041.21999999993,32041.21999999993,4720.869999999995,84.40042532347297,6.787143047785675,38.513273518117394,145,12,33,False
S4_Ruthless_Alpha,1.0,15.0,7.5,2.0,29573.45999999993,27573.45999999993,4043.34,75.22560223400762,6.819475977780728,36.29127752290715,145,23,24,False
S4_Ruthless_Alpha,1.0,15.0,10.0,1.0,25471.399999999892,23471.399999999892,6265.579999999984,93.6548152685358,3.746085757423886,33.97202359873628,145,12,30,False
S4_Ruthless_Alpha,1.0,15.0,10.0,2.0,20522.649999999907,18522.649999999907,5290.739999999989,90.07513354201552,3.500956387953282,30.686365731427866,145,18,16,False
S4_Ruthless_Alpha,1.0,20.0,5.0,1.0,24435.96999999994,22435.96999999994,6168.540000000003,114.94765930019794,3.6371604950279854,33.33448301184523,145,14,45,False
S4_Ruthless_Alpha,1.0,20.0,5.0,2.0,13658.189999999999,11658.189999999999,5308.540000000003,108.16096169519113,2.196119837092683,24.710726967173645,145,30,24,False
S4_Ruthless_Alpha,1.0,20.0,7.5,1.0,33487.76999999994,31487.76999999994,5790.939999999979,81.00500591390795,5.437419486301025,38.2525435625249,145,13,33,False
S4_Ruthless_Alpha,1.0,20.0,7.5,2.0,29210.009999999933,27210.009999999933,4993.07,69.46367159454674,5.449555083345504,36.097695428277945,145,27,24,False
S4_Ruthless_Alpha,1.0,20.0,10.0,1.0,24385.3699999999,22385.3699999999,7585.309999999983,95.2354436220015,2.9511476788687543,33.302718479569315,145,12,30,False
S4_Ruthless_Alpha,1.0,20.0,10.0,2.0,19586.619999999908,17586.619999999908,6580.469999999987,89.26930741113436,2.6725477055590168,29.98700660598923,145,20,16,False
S4_Ruthless_Alpha,1.0,25.0,5.0,1.0,24080.409999999934,22080.409999999934,6962.380000000003,115.9252870501104,3.1713882321849605,33.1100329576961,145,14,45,False
S4_Ruthless_Alpha,1.0,25.0,5.0,2.0,13402.629999999997,11402.629999999997,6072.380000000003,112.11348010073299,1.8777859751860049,24.44026385936231,145,31,24,False
S4_Ruthless_Alpha,1.0,25.0,7.5,1.0,32770.77999999993,30770.779999999933,6814.33999999998,73.63751130014386,4.5155921189726405,37.90903947433031,145,13,33,False
S4_Ruthless_Alpha,1.0,25.0,7.5,2.0,28563.019999999928,26563.019999999928,5786.809999999989,59.74542151422241,4.59026994147034,35.74775577508851,145,28,24,False
S4_Ruthless_Alpha,1.0,25.0,10.0,1.0,23343.379999999903,21343.379999999903,8708.709999999985,92.84898913765464,2.45080844350081,32.6352777129721,145,12,30,False
S4_Ruthless_Alpha,1.0,25.0,10.0,2.0,18614.62999999991,16614.62999999991,7693.869999999988,84.49639844244066,2.159463313001121,29.228745348369635,145,21,16,False
S4_Ruthless_Alpha,1.5,15.0,5.0,1.0,20917.48999999991,18917.48999999991,3846.980000000003,91.09849202440023,4.917491122906772,30.972935136614787,101,9,35,False
S4_Ruthless_Alpha,1.5,15.0,5.0,2.0,10774.019999999971,8774.019999999971,3036.980000000003,75.41711279240447,2.889060843337777,21.356477866748925,101,22,19,False
S4_Ruthless_Alpha,1.5,15.0,7.5,1.0,32343.09999999991,30343.09999999991,3434.5899999999965,65.33999822303952,8.834562495086733,37.700960955066165,101,10,24,False
S4_Ruthless_Alpha,1.5,15.0,7.5,2.0,27555.339999999916,25555.339999999916,2857.0600000000013,58.662489521727245,8.944628394223399,35.18849854903987,101,19,19,False
S4_Ruthless_Alpha,1.5,15.0,10.0,1.0,27439.74999999992,25439.74999999992,3954.2999999999847,73.0951055034124,6.433439546822451,35.12319413196887,101,10,22,False
S4_Ruthless_Alpha,1.5,15.0,10.0,2.0,22626.439999999915,20626.439999999915,3079.45999999999,70.2497042815158,6.698070440921454,32.16055866555874,101,14,12,False
S4_Ruthless_Alpha,1.5,20.0,5.0,1.0,21427.809999999918,19427.809999999918,4406.980000000003,89.33309008351556,4.408418009612003,31.336307978457036,101,10,34,False
S4_Ruthless_Alpha,1.5,20.0,5.0,2.0,11434.339999999975,9434.339999999975,3656.980000000003,77.46420948882857,2.5798172262358467,22.18905641530402,101,25,19,False
S4_Ruthless_Alpha,1.5,20.0,7.5,1.0,32339.119999999915,30339.119999999915,4084.5899999999965,62.05648416766788,7.427702658039103,37.6990131620788,101,11,24,False
S4_Ruthless_Alpha,1.5,20.0,7.5,2.0,27741.35999999992,25741.35999999992,3507.0600000000013,53.06120083903445,7.339868721949414,35.29308622006055,101,23,19,False
S4_Ruthless_Alpha,1.5,20.0,10.0,1.0,26903.189999999915,24903.189999999915,4824.299999999985,74.72104905878186,5.162031797359201,34.816830562768075,101,10,22,False
S4_Ruthless_Alpha,1.5,20.0,10.0,2.0,22239.879999999917,20239.879999999917,3919.45999999999,69.43673250383107,5.163946053793117,31.89904777076864,101,16,12,False
S4_Ruthless_Alpha,1.5,25.0,5.0,1.0,21296.369999999915,19296.369999999915,4850.820000000003,92.47407350922659,3.977960427309177,31.24345471649004,101,10,34,False
S4_Ruthless_Alpha,1.5,25.0,5.0,2.0,11402.899999999974,9402.899999999974,4070.8200000000033,73.34453999535135,2.309829469246974,22.15039181470475,101,26,19,False
S4_Ruthless_Alpha,1.5,25.0,7.5,1.0,31996.249999999913,29996.249999999913,4507.989999999998,54.91001240009431,6.654018753369002,37.53041246996549,101,11,24,False
S4_Ruthless_Alpha,1.5,25.0,7.5,2.0,27468.489999999918,25468.489999999918,3920.4600000000028,43.596954444139726,6.49630145442114,35.13945396399658,101,24,19,False
S4_Ruthless_Alpha,1.5,25.0,10.0,1.0,26235.319999999912,24235.319999999912,5497.699999999986,72.28213372572765,4.40826527456936,34.42784543026309,101,10,22,False
S4_Ruthless_Alpha,1.5,25.0,10.0,2.0,21642.009999999915,19642.009999999915,4582.8599999999915,64.55890183772264,4.285972078571013,31.486550832665827,101,17,12,False
