mode,buffer,sl,step,lock,trades,wr,net,pf,max_dd,min_bal
LIMIT,12.0,15.0,15.0,1000.0,48,18.75,-1381.6450000000475,0.6739269215111194,3560.075,1493.1849999999904
LIMIT,12.0,20.0,8.0,300.0,48,16.666666666666664,-527.7350000000763,0.8552745063355846,2833.3850000000393,2170.839999999961
LIMIT,12.0,20.0,8.0,500.0,48,12.5,-1060.845000000055,0.7318698178040558,3366.495000000018,1637.7299999999823
LIMIT,12.0,20.0,8.0,800.0,48,12.5,-1060.845000000055,0.7318698178040558,3366.495000000018,1637.7299999999823
LIMIT,12.0,20.0,8.0,1000.0,48,12.5,-506.40000000010446,0.8720066321997586,2812.0500000000675,2192.174999999933
LIMIT,12.0,20.0,10.0,300.0,48,16.666666666666664,-1606.595000000067,0.6238764074536508,3572.2450000000304,1431.97999999997
LIMIT,12.0,20.0,10.0,500.0,48,12.5,-2034.765000000058,0.5448334871235512,4000.4150000000213,1003.809999999979
LIMIT,12.0,20.0,10.0,800.0,48,12.5,-1720.3200000001075,0.6151732237228186,3685.9700000000707,1318.2549999999296
LIMIT,12.0,20.0,10.0,1000.0,48,12.5,-1720.3200000001075,0.6151732237228186,3685.9700000000707,1318.2549999999296
LIMIT,12.0,20.0,12.0,300.0,48,22.916666666666664,-1061.9050000000775,0.7437234378883827,2687.555000000041,2316.669999999959
LIMIT,12.0,20.0,12.0,500.0,48,18.75,-1297.7050000000631,0.7098486084994642,2923.355000000027,2080.8699999999735
LIMIT,12.0,20.0,12.0,800.0,48,16.666666666666664,-1391.9350000000813,0.6903842239836462,3017.5850000000446,1986.6399999999558
LIMIT,12.0,20.0,12.0,1000.0,48,16.666666666666664,-1596.120000000079,0.6449662287281963,3221.7700000000423,1782.454999999958
LIMIT,12.0,20.0,15.0,300.0,48,27.083333333333332,-1299.5800000000725,0.657952155729424,2502.9850000000215,2588.9949999999644
LIMIT,12.0,20.0,15.0,500.0,48,25.0,-540.3750000000798,0.8723088265526565,2749.7200000000294,2334.454999999958
LIMIT,12.0,20.0,15.0,800.0,48,25.0,-580.0650000000803,0.8629300383516398,2789.41000000003,2294.7649999999576
LIMIT,12.0,20.0,15.0,1000.0,48,20.833333333333336,-2008.5100000000498,0.5873114042026741,4217.855,866.3199999999879
LIMIT,12.0,25.0,8.0,300.0,48,16.666666666666664,-672.7350000000763,0.8225654794794938,2978.3850000000393,2025.839999999961
LIMIT,12.0,25.0,8.0,500.0,48,12.5,-1205.845000000055,0.7059957990517866,3511.495000000018,1492.7299999999823
LIMIT,12.0,25.0,8.0,800.0,48,12.5,-1205.845000000055,0.7059957990517866,3511.495000000018,1492.7299999999823
LIMIT,12.0,25.0,8.0,1000.0,48,12.5,-651.4000000001045,0.8411783135496782,2957.0500000000675,2047.1749999999329
LIMIT,12.0,25.0,10.0,300.0,48,16.666666666666664,-1796.595000000067,0.5973073806639165,3762.2450000000304,1241.97999999997
LIMIT,12.0,25.0,10.0,500.0,48,12.5,-2224.765000000058,0.5226210337150863,4190.415000000022,813.8099999999786
LIMIT,12.0,25.0,10.0,800.0,48,12.5,-1910.3200000001075,0.5900930719094268,3875.9700000000707,1128.2549999999296
LIMIT,12.0,25.0,10.0,1000.0,48,12.5,-1910.3200000001075,0.5900930719094268,3875.9700000000707,1128.2549999999296
LIMIT,12.0,25.0,12.0,300.0,48,22.916666666666664,-1321.9050000000775,0.699811971595885,2947.555000000041,2056.669999999959
LIMIT,12.0,25.0,12.0,500.0,48,18.75,-1557.7050000000631,0.6708501408343435,3183.355000000027,1820.8699999999735
LIMIT,12.0,25.0,12.0,800.0,48,16.666666666666664,-1651.9350000000813,0.6526399456650132,3277.5850000000446,1726.6399999999558
LIMIT,12.0,25.0,12.0,1000.0,48,16.666666666666664,-1856.120000000079,0.6097050162069021,3481.7700000000423,1522.454999999958
LIMIT,12.0,25.0,15.0,300.0,48,27.083333333333332,-1589.5800000000725,0.6112935606847764,2767.9850000000215,2298.9949999999644
LIMIT,12.0,25.0,15.0,500.0,48,25.0,-830.3750000000798,0.816365502035636,3014.7200000000294,2044.454999999958
LIMIT,12.0,25.0,15.0,800.0,48,25.0,-870.0650000000803,0.8075881987398901,3054.41000000003,2004.7649999999576
LIMIT,12.0,25.0,15.0,1000.0,48,20.833333333333336,-2298.51000000005,0.5542836864854501,4482.855,576.3199999999879
LIMIT,12.0,30.0,8.0,300.0,48,20.833333333333336,486.3549999999134,1.138759748531722,2123.9700000000175,2880.254999999983
LIMIT,12.0,30.0,8.0,500.0,48,16.666666666666664,-46.755000000065365,0.9877444780688766,2415.310000000004,2588.9149999999963
LIMIT,12.0,30.0,8.0,800.0,48,14.583333333333334,-327.6300000000572,0.9174738634488643,2633.28000000002,2370.94499999998
LIMIT,12.0,30.0,8.0,1000.0,48,14.583333333333334,226.81499999989342,1.0571320259494974,2415.310000000004,2588.9149999999963
LIMIT,12.0,30.0,10.0,300.0,48,20.833333333333336,-751.7050000000781,0.8197010708250647,2717.3550000000414,2286.869999999959
LIMIT,12.0,30.0,10.0,500.0,48,16.666666666666664,-1179.8750000000691,0.7298904452357661,3145.5250000000324,1858.699999999968
LIMIT,12.0,30.0,10.0,800.0,48,14.583333333333334,-1156.3050000001103,0.7460420128109295,3121.9550000000736,1882.2699999999268
LIMIT,12.0,30.0,10.0,1000.0,48,14.583333333333334,-1156.3050000001103,0.7460420128109295,3121.9550000000736,1882.2699999999268
LIMIT,12.0,30.0,12.0,300.0,48,27.083333333333332,-432.01500000008855,0.895808361570999,2057.665000000052,2946.5599999999486
LIMIT,12.0,30.0,12.0,500.0,48,22.916666666666664,-667.8150000000742,0.8507766011882918,2293.4650000000374,2710.759999999963
LIMIT,12.0,30.0,12.0,800.0,48,18.75,-1062.9200000000842,0.7744919056019356,2688.570000000048,2315.6549999999525
LIMIT,12.0,30.0,12.0,1000.0,48,18.75,-1267.1050000000819,0.7311722105593504,2892.7550000000456,2111.469999999955
LIMIT,12.0,30.0,15.0,300.0,48,31.25,-909.6900000000835,0.7644614297143622,2063.095000000032,2978.884999999954
LIMIT,12.0,30.0,15.0,500.0,48,27.083333333333332,-466.36000000008266,0.8976079391391035,2625.7050000000318,2408.4699999999557
LIMIT,12.0,30.0,15.0,800.0,48,27.083333333333332,-506.0500000000832,0.888893767907505,2665.3950000000323,2368.779999999955
LIMIT,12.0,30.0,15.0,1000.0,48,20.833333333333336,-2706.270000000048,0.5136675262595048,4865.614999999998,168.5599999999895
LIMIT,15.0,15.0,8.0,300.0,44,11.363636363636363,-641.2600000000475,0.8195973954911875,3167.9350000000095,1832.3149999999896
LIMIT,15.0,15.0,8.0,500.0,44,6.8181818181818175,-311.05500000003076,0.9182424982356826,2837.7299999999927,2162.5200000000063
LIMIT,15.0,15.0,8.0,800.0,44,6.8181818181818175,-311.05500000003076,0.9182424982356826,2837.7299999999927,2162.5200000000063
LIMIT,15.0,15.0,8.0,1000.0,44,6.8181818181818175,-311.05500000003076,0.9182424982356826,2837.7299999999927,2162.5200000000063
LIMIT,15.0,15.0,10.0,300.0,44,11.363636363636363,-1226.970000000049,0.6630323436439951,3413.645000000011,1586.6049999999882
LIMIT,15.0,15.0,10.0,500.0,44,6.8181818181818175,-1746.4900000000398,0.55686451622724,3933.165000000002,1067.0849999999973
LIMIT,15.0,15.0,10.0,800.0,44,6.8181818181818175,-1746.4900000000398,0.55686451622724,3933.165000000002,1067.0849999999973
LIMIT,15.0,15.0,10.0,1000.0,44,6.8181818181818175,-1746.4900000000398,0.55686451622724,3933.165000000002,1067.0849999999973
LIMIT,15.0,15.0,12.0,300.0,44,11.363636363636363,-1727.325000000053,0.5524943036015095,3574.000000000015,1426.249999999984
LIMIT,15.0,15.0,12.0,500.0,44,6.8181818181818175,-2210.495000000044,0.45871813488122243,4057.170000000006,943.0799999999931
LIMIT,15.0,15.0,12.0,800.0,44,6.8181818181818175,-2210.495000000044,0.45871813488122243,4057.170000000006,943.0799999999931
LIMIT,15.0,15.0,12.0,1000.0,44,6.8181818181818175,-2210.495000000044,0.45871813488122243,4057.170000000006,943.0799999999931
LIMIT,15.0,15.0,15.0,300.0,44,18.181818181818183,-1623.8050000000521,0.5493392614548456,2960.480000000014,2039.769999999985
LIMIT,15.0,15.0,15.0,500.0,44,13.636363636363635,-2121.975000000043,0.47241915573638027,3458.650000000005,1541.599999999994
LIMIT,15.0,15.0,15.0,800.0,44,13.636363636363635,-2161.6650000000436,0.4625511395209098,3498.3400000000056,1501.9099999999935
LIMIT,15.0,15.0,15.0,1000.0,44,13.636363636363635,-2161.6650000000436,0.4625511395209098,3498.3400000000056,1501.9099999999935
LIMIT,15.0,20.0,8.0,300.0,44,11.363636363636363,-843.6850000000595,0.7754383116450875,3370.3600000000215,1629.8899999999776
LIMIT,15.0,20.0,8.0,500.0,44,6.8181818181818175,-541.5500000000316,0.8657901910733237,3068.2249999999935,1932.0250000000055
LIMIT,15.0,20.0,8.0,800.0,44,6.8181818181818175,-541.5500000000316,0.8657901910733237,3068.2249999999935,1932.0250000000055
LIMIT,15.0,20.0,8.0,1000.0,44,6.8181818181818175,-541.5500000000316,0.8657901910733237,3068.2249999999935,1932.0250000000055
LIMIT,15.0,20.0,10.0,300.0,44,11.363636363636363,-1692.4650000000497,0.5878776293889995,3879.1400000000117,1121.1099999999874
LIMIT,15.0,20.0,10.0,500.0,44,6.8181818181818175,-2211.9850000000406,0.4980410533493756,4398.660000000003,601.5899999999965
LIMIT,15.0,20.0,10.0,800.0,44,6.8181818181818175,-2211.9850000000406,0.4980410533493756,4398.660000000003,601.5899999999965
LIMIT,15.0,20.0,10.0,1000.0,44,6.8181818181818175,-2211.9850000000406,0.4980410533493756,4398.660000000003,601.5899999999965
LIMIT,15.0,20.0,12.0,300.0,44,13.636363636363635,-2105.9800000000655,0.5039372118933564,3952.6550000000275,1047.5949999999716
LIMIT,15.0,20.0,12.0,500.0,44,9.090909090909092,-2589.150000000056,0.42068238721412204,4435.825000000018,564.4249999999811
LIMIT,15.0,20.0,12.0,800.0,44,9.090909090909092,-2589.150000000056,0.42068238721412204,4435.825000000018,564.4249999999811
LIMIT,15.0,20.0,12.0,1000.0,44,9.090909090909092,-2589.150000000056,0.42068238721412204,4435.825000000018,564.4249999999811
LIMIT,15.0,20.0,15.0,300.0,44,18.181818181818183,-2132.500000000066,0.48137825704181125,3469.175000000028,1531.0749999999712
LIMIT,15.0,20.0,15.0,500.0,44,13.636363636363635,-2630.670000000057,0.41937812032364263,3967.345000000019,1032.9049999999802
LIMIT,15.0,20.0,15.0,800.0,44,13.636363636363635,-2670.3600000000574,0.4106180392779948,4007.0350000000194,993.2149999999797
LIMIT,15.0,20.0,15.0,1000.0,44,13.636363636363635,-2670.3600000000574,0.4106180392779948,4007.0350000000194,993.2149999999797
LIMIT,15.0,25.0,8.0,300.0,44,13.636363636363635,-519.6300000000679,0.8558125338179818,3046.30500000003,1953.9449999999692
LIMIT,15.0,25.0,8.0,500.0,44,9.090909090909092,-217.4950000000399,0.9439723126700087,2744.170000000002,2256.079999999997
LIMIT,15.0,25.0,8.0,800.0,44,6.8181818181818175,-543.3700000000317,0.8653998592986654,3070.0449999999937,1930.2050000000054
LIMIT,15.0,25.0,8.0,1000.0,44,6.8181818181818175,-543.3700000000317,0.8653998592986654,3070.0449999999937,1930.2050000000054
LIMIT,15.0,25.0,10.0,300.0,44,15.909090909090908,-584.0400000000614,0.8502818558651242,2770.7150000000233,2229.5349999999758
LIMIT,15.0,25.0,10.0,500.0,44,11.363636363636363,-1103.5600000000522,0.7373057870519022,3290.235000000014,1710.0149999999849
LIMIT,15.0,25.0,10.0,800.0,44,9.090909090909092,-1439.435000000044,0.6718062075774024,3626.110000000006,1374.139999999993
LIMIT,15.0,25.0,10.0,1000.0,44,9.090909090909092,-1439.435000000044,0.6718062075774024,3626.110000000006,1374.139999999993
LIMIT,15.0,25.0,12.0,300.0,44,18.181818181818183,-1142.5550000000771,0.7189020362321952,2989.230000000039,2011.01999999996
LIMIT,15.0,25.0,12.0,500.0,44,13.636363636363635,-1625.7250000000681,0.6209136686537324,3472.40000000003,1527.849999999969
LIMIT,15.0,25.0,12.0,800.0,44,11.363636363636363,-1971.60000000006,0.5622105745819546,3818.275000000022,1181.9749999999772
LIMIT,15.0,25.0,12.0,1000.0,44,11.363636363636363,-1971.60000000006,0.5622105745819546,3818.275000000022,1181.9749999999772
LIMIT,15.0,25.0,15.0,300.0,44,25.0,-1113.6050000000728,0.711208388819212,2450.2800000000348,2549.9699999999643
LIMIT,15.0,25.0,15.0,500.0,44,20.454545454545457,-1611.7750000000638,0.6229770491496366,2948.4500000000257,2051.7999999999734
LIMIT,15.0,25.0,15.0,800.0,44,18.181818181818183,-2012.340000000056,0.5562650978333985,3349.015000000018,1651.234999999981
LIMIT,15.0,25.0,15.0,1000.0,44,15.909090909090908,-2889.1150000000516,0.4115861389143103,4225.790000000014,774.4599999999855
LIMIT,15.0,30.0,8.0,300.0,44,13.636363636363635,-519.6300000000679,0.8558125338179818,3046.30500000003,1953.9449999999692
LIMIT,15.0,30.0,8.0,500.0,44,9.090909090909092,-217.4950000000399,0.9439723126700087,2744.170000000002,2256.079999999997
LIMIT,15.0,30.0,8.0,800.0,44,6.8181818181818175,-543.3700000000317,0.8653998592986654,3070.0449999999937,1930.2050000000054
LIMIT,15.0,30.0,8.0,1000.0,44,6.8181818181818175,-543.3700000000317,0.8653998592986654,3070.0449999999937,1930.2050000000054
LIMIT,15.0,30.0,10.0,300.0,44,15.909090909090908,-605.850000000064,0.8455543829058099,2792.525000000026,2207.724999999973
LIMIT,15.0,30.0,10.0,500.0,44,11.363636363636363,-1125.370000000055,0.7334976816000858,3312.045000000017,1688.2049999999822
LIMIT,15.0,30.0,10.0,800.0,44,9.090909090909092,-1461.2450000000467,0.668482033876761,3647.9200000000087,1352.3299999999904
LIMIT,15.0,30.0,10.0,1000.0,44,9.090909090909092,-1461.2450000000467,0.668482033876761,3647.9200000000087,1352.3299999999904
LIMIT,15.0,30.0,12.0,300.0,44,18.181818181818183,-1074.825000000078,0.7310843319234662,2921.50000000004,2078.749999999959
LIMIT,15.0,30.0,12.0,500.0,44,13.636363636363635,-1557.995000000069,0.6308772852571805,3404.670000000031,1595.579999999968
LIMIT,15.0,30.0,12.0,800.0,44,11.363636363636363,-1903.8700000000608,0.5707949289925824,3750.545000000023,1249.7049999999763
LIMIT,15.0,30.0,12.0,1000.0,44,11.363636363636363,-1903.8700000000608,0.5707949289925824,3750.545000000023,1249.7049999999763
LIMIT,15.0,30.0,15.0,300.0,44,25.0,-1070.8750000000737,0.7191777319446866,2407.5500000000357,2592.6999999999634
LIMIT,15.0,30.0,15.0,500.0,44,20.454545454545457,-1569.0450000000646,0.6292667655102615,2905.7200000000266,2094.5299999999725
LIMIT,15.0,30.0,15.0,800.0,44,18.181818181818183,-1969.610000000057,0.5615562270786963,3306.285000000019,1693.9649999999801
LIMIT,15.0,30.0,15.0,1000.0,44,15.909090909090908,-2846.385000000053,0.4151994699292639,4183.060000000015,817.1899999999841
LIMIT,20.0,15.0,8.0,300.0,42,11.904761904761903,-2694.124999999999,0.23566043222617164,2770.040000000008,2134.959999999992
LIMIT,20.0,15.0,8.0,500.0,42,9.523809523809524,-538.5350000000108,0.8534600633196389,2285.0,3469.1649999999936
LIMIT,20.0,15.0,8.0,800.0,42,7.142857142857142,-1258.9850000000342,0.6922478033589077,2985.9000000000196,2768.264999999974
LIMIT,20.0,15.0,8.0,1000.0,42,7.142857142857142,-1258.9850000000342,0.6922478033589077,2985.9000000000196,2768.264999999974
LIMIT,20.0,15.0,10.0,300.0,42,16.666666666666664,-2642.830000000017,0.2868732249947692,2658.7450000000267,2226.2549999999733
LIMIT,20.0,15.0,10.0,500.0,42,14.285714285714285,-1568.1500000000124,0.5964829441576012,2065.900000000004,2819.099999999996
LIMIT,20.0,15.0,10.0,800.0,42,11.904761904761903,-2712.000000000028,0.43798628330091516,3209.75000000002,1675.24999999998
LIMIT,20.0,15.0,10.0,1000.0,42,9.523809523809524,-3090.0000000000255,0.3673095606896511,3587.7500000000173,1297.2499999999827
LIMIT,20.0,15.0,12.0,300.0,42,14.285714285714285,-3347.610000000018,0.16227233825317966,3303.525000000027,1561.474999999973
LIMIT,20.0,15.0,12.0,500.0,42,14.285714285714285,-2784.4350000000168,0.3023721653901362,2902.1850000000086,1962.8149999999914
LIMIT,20.0,15.0,12.0,800.0,42,11.904761904761903,-3456.4050000000134,0.24180195713260902,3574.155000000005,1290.8449999999948
LIMIT,20.0,15.0,12.0,1000.0,42,11.904761904761903,-1306.7099999999982,0.7228193428915071,3729.734999999996,1135.265000000004
LIMIT,20.0,15.0,15.0,300.0,42,23.809523809523807,-1910.0200000000268,0.43403041684259747,1966.185000000034,3059.064999999964
LIMIT,20.0,15.0,15.0,500.0,42,16.666666666666664,-3097.4900000000366,0.2624014001916864,3340.690000000031,1684.5599999999672
LIMIT,20.0,15.0,15.0,800.0,42,16.666666666666664,-1247.9950000000258,0.6992786755678548,3291.270000000022,1733.9799999999764
LIMIT,20.0,15.0,15.0,1000.0,42,16.666666666666664,-1247.9950000000258,0.6992786755678548,3291.270000000022,1733.9799999999764
LIMIT,20.0,20.0,8.0,300.0,42,14.285714285714285,-884.510000000007,0.7408055888071459,1965.7500000000027,2939.2499999999973
LIMIT,20.0,20.0,8.0,500.0,42,11.904761904761903,1271.0799999999813,1.3567678474443254,1312.4049999999988,4058.984999999998
LIMIT,20.0,20.0,8.0,800.0,42,9.523809523809524,550.6299999999578,1.1383956678936162,1620.9000000000196,4058.984999999998
LIMIT,20.0,20.0,8.0,1000.0,42,9.523809523809524,550.6299999999578,1.1383956678936162,1620.9000000000196,4058.984999999998
LIMIT,20.0,20.0,10.0,300.0,42,19.047619047619047,-1213.2150000000256,0.6661245247658338,1374.4400000000178,3510.559999999982
LIMIT,20.0,20.0,10.0,500.0,42,16.666666666666664,-138.5350000000202,0.9636769084142041,1263.0199999999995,3621.9800000000005
LIMIT,20.0,20.0,10.0,800.0,42,14.285714285714285,-1282.3850000000361,0.7302096558891559,2190.90000000002,3104.864999999972
LIMIT,20.0,20.0,10.0,1000.0,42,11.904761904761903,-1660.3850000000334,0.6549250623224964,2190.90000000002,2726.8649999999748
LIMIT,20.0,20.0,12.0,300.0,42,19.047619047619047,-2003.5850000000346,0.48298383215685475,1959.5000000000437,2905.4999999999563
LIMIT,20.0,20.0,12.0,500.0,42,19.047619047619047,-1440.4100000000333,0.6278505573547637,1558.1600000000253,3306.8399999999747
LIMIT,20.0,20.0,12.0,800.0,42,14.285714285714285,-2533.255000000022,0.4555576211573951,2651.0050000000138,2213.9949999999862
LIMIT,20.0,20.0,12.0,1000.0,42,14.285714285714285,-383.56000000000677,0.9202331696999996,2806.5850000000046,2058.4149999999954
LIMIT,20.0,20.0,15.0,300.0,42,28.57142857142857,-1016.5950000000385,0.6950824835032883,1072.7600000000457,3952.4899999999525
LIMIT,20.0,20.0,15.0,500.0,42,21.428571428571427,-2204.0650000000483,0.4700046890216676,2447.2650000000426,2577.9849999999556
LIMIT,20.0,20.0,15.0,800.0,42,19.047619047619047,-790.4450000000293,0.8190882604028561,2833.7200000000253,2191.529999999973
LIMIT,20.0,20.0,15.0,1000.0,42,19.047619047619047,-790.4450000000293,0.8190882604028561,2833.7200000000253,2191.529999999973
LIMIT,20.0,25.0,8.0,300.0,42,14.285714285714285,-909.510000000007,0.7354179666534286,1965.7500000000027,2939.2499999999973
LIMIT,20.0,25.0,8.0,500.0,42,11.904761904761903,1246.0799999999813,1.347313717592981,1312.4049999999988,4058.984999999998
LIMIT,20.0,25.0,8.0,800.0,42,9.523809523809524,525.6299999999578,1.1312872080955712,1645.9000000000196,4058.984999999998
LIMIT,20.0,25.0,8.0,1000.0,42,9.523809523809524,525.6299999999578,1.1312872080955712,1645.9000000000196,4058.984999999998
LIMIT,20.0,25.0,10.0,300.0,42,19.047619047619047,-1238.2150000000256,0.6615729206952614,1374.4400000000178,3510.559999999982
LIMIT,20.0,25.0,10.0,500.0,42,16.666666666666664,-163.5350000000202,0.9574012787300692,1263.0199999999995,3621.9800000000005
LIMIT,20.0,25.0,10.0,800.0,42,14.285714285714285,-1307.3850000000361,0.7263891810102555,2215.90000000002,3079.864999999972
LIMIT,20.0,25.0,10.0,1000.0,42,11.904761904761903,-1685.3850000000334,0.6515398523569391,2215.90000000002,2701.8649999999748
LIMIT,20.0,25.0,12.0,300.0,42,19.047619047619047,-2028.5850000000346,0.4798880081840114,1984.5000000000437,2880.4999999999563
LIMIT,20.0,25.0,12.0,500.0,42,19.047619047619047,-1465.4100000000333,0.6238212405805069,1583.1600000000253,3281.8399999999747
LIMIT,20.0,25.0,12.0,800.0,42,14.285714285714285,-2558.255000000022,0.4531230126113305,2676.0050000000138,2188.9949999999862
LIMIT,20.0,25.0,12.0,1000.0,42,14.285714285714285,-408.56000000000677,0.9154735218572806,2831.5850000000046,2033.4149999999954
LIMIT,20.0,25.0,15.0,300.0,42,28.57142857142857,-1063.4050000000411,0.6854585143796786,1119.5700000000484,3905.67999999995
LIMIT,20.0,25.0,15.0,500.0,42,21.428571428571427,-2250.875000000051,0.46477317582379973,2494.0750000000453,2531.174999999953
LIMIT,20.0,25.0,15.0,800.0,42,19.047619047619047,-837.2550000000319,0.8104059292941118,2880.530000000028,2144.7199999999702
LIMIT,20.0,25.0,15.0,1000.0,42,19.047619047619047,-837.2550000000319,0.8104059292941118,2880.530000000028,2144.7199999999702
LIMIT,20.0,30.0,8.0,300.0,42,14.285714285714285,-934.510000000007,0.7301081433111849,1965.7500000000027,2939.2499999999973
LIMIT,20.0,30.0,8.0,500.0,42,11.904761904761903,1221.0799999999813,1.3379904311517583,1312.4049999999988,4058.984999999998
LIMIT,20.0,30.0,8.0,800.0,42,9.523809523809524,500.6299999999578,1.124266971813232,1670.9000000000196,4058.984999999998
LIMIT,20.0,30.0,8.0,1000.0,42,9.523809523809524,500.6299999999578,1.124266971813232,1670.9000000000196,4058.984999999998
LIMIT,20.0,30.0,10.0,300.0,42,19.047619047619047,-1263.2150000000256,0.6570830963682179,1374.4400000000178,3510.559999999982
LIMIT,20.0,30.0,10.0,500.0,42,16.666666666666664,-188.5350000000202,0.9512068561697583,1280.4499999999962,3621.9800000000005
LIMIT,20.0,30.0,10.0,800.0,42,14.285714285714285,-1332.3850000000361,0.7226084756930897,2240.90000000002,3054.864999999972
LIMIT,20.0,30.0,10.0,1000.0,42,11.904761904761903,-1710.3850000000334,0.6481894577269258,2240.90000000002,2676.8649999999748
LIMIT,20.0,30.0,12.0,300.0,42,19.047619047619047,-2053.5850000000346,0.47683161859584133,2009.5000000000437,2855.4999999999563
LIMIT,20.0,30.0,12.0,500.0,42,19.047619047619047,-1490.4100000000333,0.6198433114016841,1608.1600000000253,3256.8399999999747
LIMIT,20.0,30.0,12.0,800.0,42,14.285714285714285,-2583.255000000022,0.45071428799249497,2701.0050000000138,2163.9949999999862
LIMIT,20.0,30.0,12.0,1000.0,42,14.285714285714285,-433.56000000000677,0.9107628565518463,2856.5850000000046,2008.4149999999954
LIMIT,20.0,30.0,15.0,300.0,42,28.57142857142857,-1093.6750000000393,0.6793757402347534,1149.8400000000465,3875.4099999999517
LIMIT,20.0,30.0,15.0,500.0,42,21.428571428571427,-2281.145000000049,0.4614517450356745,2524.3450000000435,2500.9049999999547
LIMIT,20.0,30.0,15.0,800.0,42,19.047619047619047,-867.5250000000301,0.8048887729375528,2910.800000000026,2114.449999999972
LIMIT,20.0,30.0,15.0,1000.0,42,19.047619047619047,-867.5250000000301,0.8048887729375528,2910.800000000026,2114.449999999972
LIMIT,25.0,15.0,8.0,300.0,37,16.216216216216218,-2005.9100000000012,0.3151904136012154,2076.6599999999976,2994.089999999999
LIMIT,25.0,15.0,8.0,500.0,37,16.216216216216218,-2136.139999999998,0.30177356196353544,2206.8899999999944,2863.860000000002
LIMIT,25.0,15.0,8.0,800.0,37,16.216216216216218,-2136.139999999998,0.30177356196353544,2206.8899999999944,2863.860000000002
LIMIT,25.0,15.0,8.0,1000.0,37,16.216216216216218,-2136.139999999998,0.30177356196353544,2206.8899999999944,2863.860000000002
LIMIT,25.0,15.0,10.0,300.0,37,21.62162162162162,-2023.655000000001,0.3058715986540406,2125.8250000000025,2976.3449999999984
LIMIT,25.0,15.0,10.0,500.0,37,16.216216216216218,-2595.8550000000037,0.17228498455122004,2646.6050000000005,2404.144999999996
LIMIT,25.0,15.0,10.0,800.0,37,16.216216216216218,-2595.8550000000037,0.17228498455122004,2646.6050000000005,2404.144999999996
LIMIT,25.0,15.0,10.0,1000.0,37,13.513513513513514,-3160.380000000007,0.07352022912959393,3211.1300000000037,1839.6199999999926
LIMIT,25.0,15.0,12.0,300.0,37,16.216216216216218,-2736.5600000000063,0.1776619848667874,2767.3100000000027,2263.4399999999937
LIMIT,25.0,15.0,12.0,500.0,37,16.216216216216218,-2886.790000000003,0.16998801038524855,2917.5399999999995,2113.209999999997
LIMIT,25.0,15.0,12.0,800.0,37,13.513513513513514,-3430.2350000000047,0.07115469495073037,3460.985000000001,1569.7649999999953
LIMIT,25.0,15.0,12.0,1000.0,37,13.513513513513514,-3430.2350000000047,0.07115469495073037,3460.985000000001,1569.7649999999953
LIMIT,25.0,15.0,15.0,300.0,37,32.432432432432435,-1155.3300000000218,0.6055319018174434,1894.7700000000032,3844.6699999999782
LIMIT,25.0,15.0,15.0,500.0,37,27.027027027027028,-2087.735000000025,0.4223297344260969,2121.2300000000187,2912.264999999975
LIMIT,25.0,15.0,15.0,800.0,37,27.027027027027028,-2271.1350000000175,0.4019331342528909,2304.630000000011,2728.8649999999825
LIMIT,25.0,15.0,15.0,1000.0,37,27.027027027027028,-2447.535000000016,0.3554810320582664,2448.2850000000126,2552.464999999984
LIMIT,25.0,20.0,8.0,300.0,37,16.216216216216218,-2050.910000000001,0.3104214649563741,2121.6599999999976,2949.089999999999
LIMIT,25.0,20.0,8.0,500.0,37,16.216216216216218,-2181.139999999998,0.2973991586081604,2251.8899999999944,2818.860000000002
LIMIT,25.0,20.0,8.0,800.0,37,16.216216216216218,-2181.139999999998,0.2973991586081604,2251.8899999999944,2818.860000000002
LIMIT,25.0,20.0,8.0,1000.0,37,16.216216216216218,-2181.139999999998,0.2973991586081604,2251.8899999999944,2818.860000000002
LIMIT,25.0,20.0,10.0,300.0,37,21.62162162162162,-2088.6550000000016,0.2992007757374047,2190.8250000000025,2911.3449999999984
LIMIT,25.0,20.0,10.0,500.0,37,16.216216216216218,-2660.855000000004,0.16878672485372528,2711.6050000000005,2339.144999999996
LIMIT,25.0,20.0,10.0,800.0,37,16.216216216216218,-2660.855000000004,0.16878672485372528,2711.6050000000005,2339.144999999996
LIMIT,25.0,20.0,10.0,1000.0,37,13.513513513513514,-3225.380000000007,0.0721454934597551,3276.1300000000037,1774.6199999999926
LIMIT,25.0,20.0,12.0,300.0,37,16.216216216216218,-2846.5600000000063,0.17197726439737207,2877.3100000000027,2153.4399999999937
LIMIT,25.0,20.0,12.0,500.0,37,16.216216216216218,-2996.790000000003,0.16477657531612183,3027.5399999999995,2003.2099999999969
LIMIT,25.0,20.0,12.0,800.0,37,13.513513513513514,-3540.2350000000047,0.0690965840216031,3570.985000000001,1459.7649999999953
LIMIT,25.0,20.0,12.0,1000.0,37,13.513513513513514,-3540.2350000000047,0.0690965840216031,3570.985000000001,1459.7649999999953
LIMIT,25.0,20.0,15.0,300.0,37,32.432432432432435,-1295.3300000000218,0.5779075413105266,1944.7700000000032,3704.6699999999782
LIMIT,25.0,20.0,15.0,500.0,37,27.027027027027028,-2227.735000000025,0.4065798095928088,2261.2300000000187,2772.264999999975
